emp_id,income,expected_income,risk_score,quality
8153776,2262,600,33500,0.496644
1839935,6225,2700,84300,0.898525
5168228,5240,650,69050,0.610754
7092915,4500,1100,49150,0.541859
2914686,2095,800,48750,0.581496
5822893,1640,800,68350,0.445583
3937235,3070,800,63600,0.558549
9231943,2680,600,66300,0.684981
8865518,6750,800,75600,0.792252
3526503,2460,400,50550,0.54419
6682086,5215,800,55000,0.56085
6657937,3150,700,36650,0.710892
9986531,3630,400,43800,0.864891
4087689,3630,1400,74300,0.793734
3776153,6595,1400,66350,0.661895
5439764,2585,700,79350,0.827089
4978642,2395,700,53250,0.654146
3963142,2100,1100,62200,0.694003
2158110,3715,1200,66000,0.711637
9636320,5425,850,94700,0.796871
6854535,2392,550,62850,0.804899
8047860,3655,500,56750,0.32905
5553716,3270,600,49150,0.699425
4146248,1830,350,66150,0.692784
4817042,2575,1200,84550,0.541704
3907188,7295,900,47900,0.562843
8370119,2990,700,70000,0.689588
2879788,2610,1200,43200,0.754723
2453340,2490,400,48300,0.63685
6697204,4270,600,43900,0.486029
2541900,3255,400,55450,0.558053
6453428,2575,800,35550,0.799005
3971898,3540,800,61100,0.723039
7580532,4255,400,54750,0.310153
8826219,2255,600,80850,0.584955
8600554,4755,700,87800,0.558543
9368705,3700,1250,61050,0.578058
6566290,2280,1200,77850,0.694651
5799478,4725,800,35400,0.512042
7362018,5270,700,70650,0.527295
3375041,3753,500,73100,0.531626
4424825,1735,600,30950,0.590555
2694042,3240,700,33850,0.48942
1805462,3695,1200,76000,0.723995
7286415,4130,1900,68450,0.481424
3828589,2685,900,52800,0.746066
3463185,2555,2700,82500,0.711578
3343675,2170,700,48800,0.495422
4443674,3060,1100,60100,0.761919
4845854,4530,1450,75550,0.665618
2730313,4665,2400,69750,0.802175
9704121,6620,700,55050,0.586061
4307328,3860,2800,68550,0.775342
3646061,5080,700,50550,0.848974
5962028,3565,700,60500,0.490962
7797358,3100,500,43300,0.395945
8866040,3525,600,67350,0.797899
7130898,3280,800,49500,0.525678
3676878,3540,400,81900,0.615704
7716635,3707,400,30200,0.711838
7613690,3080,600,63400,0.507752
3673854,3240,400,33450,0.671161
8504351,5045,1100,70200,0.484213
6433446,6070,900,56650,0.736582
8875250,5765,900,62300,0.281372
2554104,1780,900,67700,0.707841
1872944,3220,1050,76800,0.609137
2994545,3285,900,68250,0.753193
9225926,3155,1100,69400,0.676574
5518032,3170,1100,55500,0.513814
2059036,1600,600,49950,0.7431
6664431,2280,1200,80750,0.784576
4234297,2510,600,42600,0.624073
5682125,2195,800,58800,0.48582
2319813,5055,2800,68800,0.563149
3181241,3650,1700,73450,0.576756
1764795,2085,500,50000,0.450777
4004358,2510,900,73000,0.558312
3601378,2748,400,31450,0.48317
8530449,3165,500,54450,0.639877
8019383,2265,400,44600,0.439612
5078392,2306,600,31950,0.461205
3353544,2980,1100,62600,0.536118
1574037,2260,400,52850,0.728211
8460546,4210,1250,54850,0.587609
2779100,5145,600,32900,0.45555
3476683,5070,500,31500,0.596864
5066133,2245,400,51850,0.330801
5814665,5140,900,60700,0.743626
2985035,3720,1000,32150,0.83541
8140661,4580,600,62600,0.707487
1354305,5707,600,84000,0.637913
2536551,2170,400,58550,0.548967
9918550,1710,500,64800,0.795631
3925327,3715,1200,46250,0.660734
2964688,5611,800,53400,0.724965
9810641,1695,900,64400,0.607296
1286478,5612,700,80500,0.533084
2318154,5472,1200,73800,0.56487
6667219,3015,700,57600,0.74041
3918553,5065,900,70650,0.626442
2545470,3135,700,63550,0.641972
4447029,4035,1300,67450,0.594294
9844181,1645,400,52100,0.786907
5924193,3175,600,74400,0.714122
3977462,5390,1000,53750,0.492079
1625974,2575,1200,75100,0.740889
8445226,3440,650,76800,0.424751
2596589,2010,500,57900,0.643327
1286982,2585,500,54050,0.41278
1119001,6685,3300,63950,0.65925
7351611,3185,600,70800,0.495751
8234352,3775,800,53650,0.409322
5482180,1720,600,79100,0.764129
3204805,2170,550,74650,0.833851
1478299,3045,2700,66450,0.431984
4643535,4715,1200,53100,0.448728
4910180,3255,600,58350,0.37114
1253777,3070,900,63600,0.551196
6646098,3095,1100,46350,0.760033
5871095,3060,700,58750,0.820676
5929638,1560,800,79500,0.703626
8627791,3650,800,40650,0.493784
1271407,3635,1000,57200,0.315565
3202206,2115,700,75100,0.763375
2877019,5155,600,38800,0.651986
8151258,8445,1300,92850,0.577638
6056394,4285,700,78050,0.559281
2009366,3050,500,47800,0.63504
5315981,2015,400,73250,0.468638
5545486,5260,1100,73850,0.394362
9544233,3169,800,69750,0.769081
8306243,3585,400,58300,0.764667
7069276,3535,700,60950,0.901925
3696569,3760,600,43700,0.683761
6699378,2747,900,67800,0.641983
3400774,2515,800,58800,0.398876
2819065,3210,1000,48500,0.764969
8637821,3225,600,67450,0.765784
7779268,5245,600,59950,0.841181
9432033,7645,700,32750,0.528501
6128664,3675,900,48000,0.554974
5649117,4296,400,38550,0.869738
7460431,6760,600,79050,0.550328
2749601,1795,500,51750,0.499737
8757331,5100,500,41650,0.60824
9819394,6255,2100,77200,0.739356
4169920,2357,900,41250,0.718242
3067250,3205,700,83850,0.630238
7935567,2605,400,50350,0.803112
5420930,3725,2600,82250,0.58452
1542263,3925,2200,78650,0.366099
7090479,5425,900,38000,0.637745
2569106,5035,600,71500,0.375842
2011800,1725,600,57850,0.757275
4411624,7080,1200,75100,0.81496
5081591,4140,1300,80650,0.865516
7749597,4105,500,46050,0.644013
1318784,3515,700,42900,0.350934
5935289,6685,400,41100,0.620301
4615524,3145,400,54550,0.489169
6073168,3765,400,55750,0.461482
5450651,5185,600,58400,0.501206
7435216,2185,500,49050,0.489709
4335284,3705,1050,75750,0.566146
7426912,3505,900,67650,0.534706
5071492,8215,3200,80750,0.853255
8159335,3345,400,59600,0.594526
5388089,2160,600,64950,0.836626
5633775,4505,800,51700,0.692897
1466039,6245,1600,76150,0.706666
4618839,2230,1050,73000,0.667583
6083039,4775,700,60350,0.550826
3189428,5035,400,31200,0.845904
3719939,2420,400,73650,0.688799
8868416,2675,700,49650,0.432958
8382308,3010,900,46000,0.563478
3953452,3165,600,73450,0.484693
3658887,3090,400,76550,0.766449
7510194,2270,900,87800,0.668963
9995118,2757,400,54800,0.599791
6231857,3090,800,66800,0.650858
5179438,2442,500,49150,0.513049
1384515,8265,3050,86600,0.487507
3916516,4550,700,74950,0.769323
8583721,6505,799,72350,0.600016
2171828,8190,400,72550,0.90486
6317406,4255,550,72900,0.476377
3953870,5080,1199,74000,0.537396
4980061,5080,1300,56550,0.481397
6885974,2500,700,74850,0.483989
9563356,4453,700,50250,0.781892
1747549,1700,400,76550,0.777304
6428823,4075,700,78050,0.51369
4151729,5110,600,55850,0.667065
3429907,1520,1000,47400,0.386389
3607492,3205,1200,63550,0.787334
1321479,2765,850,75150,0.591965
5822851,3230,1000,65050,0.4614
6319690,3065,700,54600,0.480745
8803107,5250,1700,62900,0.588426
6839577,2105,400,54100,0.623951
7336379,5015,500,51400,0.707609
1832193,3105,900,68300,0.556343
9395993,3140,600,38300,0.696983
3521295,2466,600,32500,0.560115
4208990,3675,700,79300,0.531144
6901654,5010,1200,72950,0.463713
6871017,6215,2800,67950,0.777121
8378670,3675,850,67900,0.734159
1275697,5085,900,47100,0.79863
4718390,2025,400,51500,0.519492
8923101,3240,500,55800,0.808059
3184036,4095,1700,89700,0.496689
4399143,4510,600,50950,0.601496
5630469,4185,9800,81450,0.778479
3509387,3665,700,73800,0.840089
3465584,4790,900,62600,0.716861
2025535,3060,450,41200,0.596402
7747550,3100,700,78500,0.773565
9181610,2615,400,60650,0.64765
6239348,3680,800,42200,0.636443
3751865,4755,500,51450,0.647475
9998678,1745,900,61500,0.942336
7381766,2215,400,48900,0.637097
5377742,5290,600,41150,0.604399
8966136,2525,900,51650,0.712836
8512913,1890,1450,60900,0.641951
2025280,6010,600,55300,0.71982
8105777,4100,700,74100,0.634207
8737876,3555,900,46400,0.691505
7609433,3190,500,63600,0.758984
3164648,4545,500,68200,0.551325
5533721,5050,1200,53300,0.798524
8989599,4845,600,54300,0.895842
2878043,2470,1000,70000,0.708154
5817794,1785,350,44850,0.507076
9737410,2785,600,64600,0.495489
8090737,4575,1650,85900,0.650644
6313594,6705,900,51200,0.5844
1741919,4005,500,47000,0.854302
5486143,3090,1400,84600,0.617521
8904233,2240,500,77900,0.830514
1183883,2130,500,52750,0.683262
7633251,3275,700,56650,0.552426
1988070,4535,1100,86200,0.674429
3832978,2685,600,51900,0.564037
2266723,3710,1200,72100,0.666969
4676523,6680,1600,43150,0.858923
9638103,5060,400,44700,0.648639
5909574,6755,2500,52950,0.618794
4974486,1870,500,48450,0.445005
3039574,5185,1700,69500,0.739848
9330683,3735,500,44550,0.592367
6350667,2025,600,35700,0.60544
2882579,2690,900,73750,0.551825
6348989,6243,400,91350,0.865137
8685795,2660,400,57450,0.776979
4055543,2833,400,60600,0.637177
5220047,2685,500,58050,0.597029
7021115,3080,800,62850,0.560191
8359773,4100,1600,89800,0.79886
7751369,1935,600,42600,0.628621
7247182,2405,1200,60300,0.515911
3866680,2900,700,50250,0.636366
6907654,2690,900,40450,0.453601
3537073,4590,600,85950,0.700224
3733763,2130,700,73450,0.789709
5719374,3035,900,76350,0.569398
3752750,2600,400,47650,0.631085
1641742,1700,700,76950,0.817147
5510519,6610,900,76800,0.571658
8506740,4510,600,52350,0.827853
8548648,2675,700,52200,0.476695
8137893,2695,1000,60600,0.733756
8272402,4140,1200,61300,0.599337
9223652,2810,400,63900,0.80463
4639083,3255,600,38700,0.394873
2633252,5120,600,56300,0.466862
7023362,3545,1200,73300,0.66083
4741611,6785,800,63800,0.604812
7016879,2457,1150,58350,0.834999
2793849,3210,600,74200,0.570704
7781229,2618,1100,73200,0.777607
5515469,3962,400,68600,0.393369
8694052,3530,800,35150,0.61104
8787982,4140,1050,74650,0.695992
4237720,3155,700,52700,0.653666
7429838,3685,600,71950,0.665699
2525320,3020,1100,47250,0.628586
4598011,3085,800,52800,0.619168
6937052,3240,800,79200,0.756476
9826904,2030,700,56650,0.66275
2299619,3460,1000,71000,0.714819
3260677,2660,700,38450,0.284985
2427364,3560,450,40850,0.556424
4423455,3734,600,60900,0.674577
6107120,5090,400,51550,0.57813
8982392,2630,1200,73700,0.457063
1607362,3835,500,58050,0.609859
9287679,2785,600,48250,0.85853
8120205,4535,1200,62600,0.618105
4959614,8375,1050,72000,0.780626
4415490,3600,2600,84150,0.721624
2047149,2520,800,56650,0.692133
2633797,3535,1700,82100,0.706964
9544376,6590,800,71800,0.612362
1247724,3585,600,38300,0.545114
4843370,3150,400,35550,0.773982
9484990,2415,700,73600,0.645178
9865001,2625,900,61750,0.736683
1191815,1765,700,58550,0.718004
6527762,3075,900,66750,0.649694
9894296,3015,900,77500,0.865534
5689154,5182,2000,88100,0.174042
4067171,2290,600,65950,0.599573
2442180,2785,400,37800,0.721179
6347799,4435,1000,73800,0.668993
2707638,2360,450,43350,0.770551
6043484,2871,400,60050,0.565448
2525287,4085,900,53300,0.276971
5062376,1630,700,58950,0.802888
6688286,4770,1900,89200,0.507991
7061450,3035,400,82300,0.835599
2804369,3270,1000,35400,0.492291
3909863,4700,900,58250,0.800286
2998175,2745,700,63300,0.77879
9989827,2265,600,39150,0.599586
9229201,2795,500,39550,0.578424
4184298,5622,400,43400,0.397324
6425625,2775,800,62050,0.582342
1187019,2185,800,45000,0.542498
8867462,3180,700,45950,0.564988
8770760,3665,800,58800,0.452489
5967693,2655,1100,49800,0.354418
3415382,6660,700,79500,0.670839
2570249,3827,1100,51300,0.696242
8024280,5617,800,68150,0.851824
2637169,3720,1000,77150,0.573266
2609543,2965,400,73700,0.7651
1626878,2140,4800,53400,0.762426
2995409,3245,600,78300,0.885068
3182177,3210,600,58100,0.554162
5973699,2610,700,52100,0.63695
5057068,2775,1200,38600,0.698686
7440876,2120,800,79550,0.681711
4409414,2775,800,60750,0.85639
9057918,3440,400,64250,0.712582
3641465,3755,900,69150,0.79073
3499861,2542,750,66300,0.551937
8438486,3640,600,40500,0.518016
2728793,3190,1200,81450,0.922073
6502031,3470,400,67300,0.578549
8977737,2170,700,58600,0.512291
2588275,2060,700,66600,0.575093
2703658,3987,1300,82300,0.479876
4201670,2070,700,43750,0.428472
4930385,5735,400,55350,0.568368
7487984,5085,800,60450,0.63046
8345970,3020,400,54750,0.481581
7643917,1815,950,42350,0.505498
9804187,2060,1200,78050,0.888921
6746938,3555,1200,67350,0.73589
4653413,6560,2800,96300,0.86198
4431853,2770,2800,74350,0.609812
1645757,3105,1150,74550,0.543365
3873451,6139,1000,90000,0.815481
1946414,3720,700,61200,0.64622
6652144,2635,500,53000,0.776592
9857511,2460,600,61950,0.60464
6299467,3755,800,79550,0.787037
1804418,3030,900,56600,0.516917
6929550,1765,800,70850,0.432487
7544332,1640,600,36800,0.854668
8647028,3160,400,47600,0.60526
4017769,6250,1800,76800,0.255152
1829377,3875,900,48600,0.556291
8689373,3011,900,39950,0.530643
3158435,6045,400,67600,0.477232
9003791,4543,1200,58350,0.573757
9575170,5060,2900,46000,0.513171
1366292,3585,800,64050,0.481236
2060299,6680,900,55800,0.712739
8492651,1980,900,71200,0.49667
5016621,3155,950,68050,0.538191
1492784,4570,900,44100,0.59369
5905026,7613,700,69350,0.599618
6584621,2705,1100,74250,0.779435
7424966,5060,500,51300,0.386083
2177074,2485,900,80750,0.513442
3897934,3055,1600,63000,0.66495
1266578,2770,1350,78350,0.638848
3012598,2735,500,49600,0.550494
4717997,5190,400,46050,0.446881
6005075,5210,600,60700,0.688833
2330651,2530,600,64200,0.523875
9112094,5020,900,64450,0.493375
2304324,4605,550,40300,0.584499
3462848,2390,900,75450,0.55881
4341120,3595,1450,82550,0.653296
9225822,3035,1200,49300,0.512277
1376227,4045,600,53400,0.777174
6690109,4205,1100,49850,0.723549
9575225,1790,500,64900,0.615133
3414739,3010,800,55700,0.583747
4397294,1755,1200,81350,0.572997
1716848,4685,1150,76450,0.74711
6212332,5520,600,71550,0.687929
6014026,1650,800,67750,0.647064
5459641,4610,400,72700,0.553114
3400497,6650,700,71150,0.581174
4630136,3050,600,32650,0.573215
7427539,7615,800,66900,0.463389
8915972,2505,800,65000,0.642277
4488610,2660,600,51700,0.715525
4271787,3291,600,56700,0.666888
4941761,3725,600,53700,0.6312
7069790,4385,400,91950,0.834374
7673585,3210,700,38450,0.632925
8151515,5290,800,66950,0.40223
9650932,3040,600,68100,0.685401
6511054,1650,500,57400,0.628686
1622406,4715,2400,64200,0.563492
1542750,2590,800,51800,0.503897
9520397,3907,500,44550,0.731285
4354926,3025,800,53600,0.579992
4890341,7811,1700,73950,0.772386
6284613,3160,700,62400,0.706272
1508828,2750,1200,60250,0.526315
9948473,3075,400,71850,0.747389
7134213,3775,700,54000,0.710538
6060155,2625,500,65600,0.528737
3509403,3615,1000,87350,0.595182
6273820,4500,400,52800,0.734369
2440618,1705,800,50300,0.852425
4519551,2307,1450,86300,0.693141
6219016,3195,600,56600,0.743002
3183130,1535,500,68650,0.686567
5447073,3235,400,45050,0.831637
4760762,2956,700,55950,0.757466
5619830,5295,400,89900,0.635986
1337071,3840,800,63750,0.623083
3410248,2470,400,76750,0.800626
2762532,5045,1400,72600,0.600791
5140642,2460,700,82100,0.783202
1813847,5220,800,62250,0.611226
7912572,1825,550,41650,0.319815
6348056,2215,700,78600,0.607608
5703056,2650,400,33000,0.596891
5223746,6005,950,82150,0.712671
2469634,5160,650,45450,0.789875
4139836,2135,600,54500,0.733217
9217874,3205,600,71450,0.811794
6324220,5016,400,69450,0.819716
1948049,2560,700,57750,0.489262
7209421,6257,600,36550,0.62362
8740010,2520,800,55150,0.672464
3147636,5065,700,32900,0.639979
3128027,3440,1100,72950,0.694138
3425222,2232,1200,74600,0.720151
1146260,2340,500,67950,0.490405
5456594,1795,1600,43300,0.578832
6349611,4730,400,45100,0.541219
4866178,3840,400,41150,0.693656
6873290,6585,900,82300,0.725195
7600959,2187,400,64300,0.497331
7860680,4525,400,51600,0.668285
3640482,2700,400,39050,0.606884
7130097,3735,700,61650,0.33563
2929130,3095,500,40500,0.447647
2866321,5630,2800,81700,0.528775
5195504,1715,600,61250,0.436091
8305754,3255,1000,67200,0.666039
5743872,4515,900,77650,0.512021
3763012,5170,3100,73500,0.715549
3743437,3310,900,46350,0.574193
8472035,3175,700,79000,0.718396
4768745,6265,2500,88850,0.848703
1641306,5260,2700,72300,0.459103
2592170,2670,700,58850,0.566061
4494764,6005,2800,81050,0.729003
7548803,3725,1100,69500,0.869982
1974502,5280,400,88400,0.581731
6362307,5210,600,81500,0.522982
1856780,4965,500,33650,0.690257
3297501,3025,800,40900,0.633983
3809292,2665,1200,63250,0.501246
1541275,2192,700,79750,0.527054
2062958,2015,600,62050,0.504182
1374607,1855,550,32900,0.608282
6120419,1965,700,38500,0.613733
6097690,2295,700,44150,0.579857
5088109,1890,800,55900,0.563389
4519480,1565,400,66000,0.800764
1944227,3520,1200,70050,0.562269
3293323,1995,500,61500,0.503617
1250371,3075,1000,51050,0.663836
9896635,4205,600,58900,0.753322
3441682,1600,700,54850,0.849302
2996375,6055,2000,97800,0.106622
2328397,4705,1400,70000,0.81194
6074729,3715,1200,70050,0.580574
5013061,2660,600,60100,0.457229
6921900,2130,700,80850,0.421782
1181608,3270,800,64450,0.478379
1957306,1650,700,51150,0.534802
3982890,3460,1600,75600,0.748468
1386740,3175,600,41450,0.379218
2256209,1735,800,59200,0.584311
8445919,7785,800,70050,0.571448
2158059,3270,2500,45600,0.676442
4693106,4200,1000,59600,0.561211
2427384,3120,700,44300,0.637072
7327887,3044,400,48900,0.745961
5313758,5210,2800,87000,0.674825
8297723,6070,3600,67550,0.506351
8819971,2680,700,57600,0.512692
5673951,2125,750,79650,0.678666
2957781,2435,1100,76650,0.394266
3451811,1785,900,67400,0.776737
6039810,1785,700,72750,0.43893
6968131,2555,500,37050,0.438092
1991305,2540,700,57250,0.619817
2145276,1710,500,64050,0.632489
4449625,5280,600,44650,0.859543
5462965,2740,1100,78450,0.790307
6218866,2120,1000,63650,0.662451
2337784,4895,1000,40200,0.512473
3957255,4560,400,64650,0.682119
5275546,3505,400,72700,0.813444
7178457,3660,1450,79700,0.749423
4985148,2760,600,76800,0.64183
9378936,2480,450,43350,0.373868
4145119,2565,7900,84050,0.594328
6061458,2430,500,59150,0.418214
8695396,2475,400,80400,0.722986
6424567,3005,600,33550,0.347077
4022618,9010,7800,65100,0.631608
5319764,5010,650,34000,0.811753
2366747,3095,700,56850,0.391988
6971789,1945,400,34250,0.60716
8390458,2938,900,46150,0.732698
3665219,6785,799,35800,0.732937
5167751,2775,600,61350,0.938858
5660181,2220,450,40050,0.612626
2207438,5040,700,60300,0.454607
4973073,3055,1100,67050,0.564668
2477388,2525,400,81300,0.644585
3292407,6072,850,60800,0.583336
1355121,2925,900,59100,0.400258
9098429,1530,1000,89950,0.751293
9433430,1680,800,39350,0.699102
5742494,2620,600,56800,0.566742
7433965,2130,500,49050,0.575153
9884656,3085,700,49200,0.73567
9152011,4275,1100,55100,0.635705
7189563,2885,900,71400,0.356431
6855503,6235,2700,74700,0.713941
5049811,4570,700,90700,0.574805
7704173,3495,700,38450,0.548111
1342825,9970,850,77000,0.701846
3957272,4775,1100,77750,0.772275
5808120,3500,1200,61150,0.781609
8865244,2665,800,42950,0.452385
1613405,4518,600,51850,0.723061
8882483,6525,1600,71650,0.517693
1879492,4750,1400,35550,0.687631
6557465,4310,700,54300,0.622747
3359500,3075,1200,65450,0.692914
8964825,6555,900,56800,0.842841
2015392,3265,400,66100,0.663892
8511252,5565,1300,81250,0.727902
5092811,1790,500,71600,0.499999
5166288,3361,800,34200,0.487766
9863529,5646,900,94850,0.779961
2009590,3090,700,58450,0.556554
9873292,2260,500,50850,0.754762
1441227,2585,1900,31050,0.463726
5215152,2635,2600,78300,0.563902
8624362,5225,1000,70400,0.483626
7617639,2500,600,78500,0.743174
1280377,3780,700,67700,0.475051
2434857,3550,500,53600,0.500598
8541393,3720,650,73550,0.553448
7026391,2515,2800,76450,0.768205
5004193,3245,700,31300,0.675485
8259739,1515,700,38750,0.415503
7965201,2255,1800,81450,0.64038
2453828,4175,1150,59050,0.714556
7102383,3505,1100,75450,0.728938
4410736,6760,2800,85000,0.802721
